asset,exchange,published_at,source,headline,text,url
RELIANCE,NSE,2026-07-19 10:00:00+00:00,gdelt:freepressjournal.in,"Q1 Results : Around 250 Companies To Announce June Quarter Earnings Next Week , Infosys , Paytm & UltraTech Lead Focus",,https://www.freepressjournal.in/business/q1-results-around-250-companies-to-announce-june-quarter-earnings-next-week-infosys-paytm-ultratech-lead-focus
RELIANCE,NSE,2026-07-19 10:15:00+00:00,gdelt:livehindustan.com,शुक्रवार की तेजी क्या सोमवार को भी रहेगी शेयर बाजारों में जारी ? क्या कह रहे हैं एक्सपर्ट्स,,https://www.livehindustan.com/business/share-market/how-will-stock-market-perform-this-week-is-it-friday-rally-will-continue-check-201784454357027.html
RELIANCE,NSE,2026-07-19 10:15:00+00:00,gdelt:riotimesonline.com,Algeria 2026 Budget : Record Social Spending and Defence Build - Up,,https://www.riotimesonline.com/algeria-record-2026-budget-social-spending-defence-build-up-2026/
RELIANCE,NSE,2026-07-19 12:30:00+00:00,gdelt:orissapost.com,"Q1 earnings , developments in West Asia , crude oil key drivers for markets this week : Analysts",,https://www.orissapost.com/q1-earnings-developments-in-west-asia-crude-oil-key-drivers-for-markets-this-week-analysts/
RELIANCE,NSE,2026-07-19 13:15:00+00:00,gdelt:economictimes.indiatimes.com,Reliance Industrie FMCG business turns EBITDA positive for the first time,,https://economictimes.indiatimes.com/industry/cons-products/fmcg/reliance-industries-fmcg-arm-turns-ebitda-positive-for-first-time-management-expects-profitability-to-improve-further/articleshow/132494672.cms
RELIANCE,NSE,2026-07-19 14:00:00+00:00,gdelt:timesofindia.indiatimes.com,"Gold , silver under pressure this week as US - Iran conflict , oil rally cloud outlook",,https://timesofindia.indiatimes.com/business/india-business/gold-silver-face-pressure-this-week-as-us-iran-conflict-oil-rally-cloud-outlook/articleshow/132495169.cms
RELIANCE,NSE,2026-07-19 14:45:00+00:00,gdelt:organiser.org,Netarhat Vidyalaya : Gurukul wisdom nurtures Viksit Bharat,,https://organiser.org/2026/07/19/370624/bharat/netarhat-vidyalaya-where-gurukul-wisdom-nurtures-the-citizens-of-viksit-bharat/
RELIANCE,NSE,2026-07-19 14:45:00+00:00,gdelt:navabharat.com,"वैश्विक कारकों , तिमाही परिणामों से मिलेगी बाजार को दिशा",,https://navabharat.com/?p=523370
RELIANCE,NSE,2026-07-19 15:30:00+00:00,gdelt:livemint.com,"Reliance Retail plans to expand online business and dark stores in FY27 , CFO Dinesh Taluja lays out three - year roadmap",,https://www.livemint.com/companies/news/reliance-retail-plans-to-expand-online-business-and-dark-stores-in-fy27-cfo-dinesh-taluja-lays-out-three-year-roadmap-11784466003212.html
RELIANCE,NSE,2026-07-19 15:45:00+00:00,gdelt:sharemanthan.in,"घरेलू माँग और सरकारी खर्च से भारतीय बाजार को मजबूती , भूराजनीतिक जोखिम बड़ी चिंता",,https://www.sharemanthan.in/special/515-survey/june26-survey/79677-narinder-wadhwa-market-outlook-june-2026-survey
RELIANCE,NSE,2026-07-19 16:15:00+00:00,gdelt:newkerala.com,"Reliance Strategy : Jio , O2C , New Energy Growth",,https://www.newkerala.com/news/a/reliance-outlines-growth-strategy-across-jio-o2c-new-838.htm
RELIANCE,NSE,2026-07-19 16:30:00+00:00,gdelt:livehindustan.com,"20 जुलाई को इन शेयरों पर रखें नजर , बन सकता है कमाई का बड़ा मौका",,https://www.livehindustan.com/business/stocks-to-watch-20-july-reliance-hdfc-bank-kotak-gail-natco-market-news-check-details-201784475193784.html
RELIANCE,NSE,2026-07-19 17:15:00+00:00,gdelt:jagran.com,"अदाणी - बिड़ला का सबसे ज्यादा मुनाफा कमाने वाली टॉप - 10 कंपनियों में नाम ही नहीं , इनका चलता है सिक्का - indias most profitable companies reliance leads adanibirla out",,https://www.jagran.com/business/share-market-indias-most-profitable-companies-reliance-leads-adanibirla-out-40312314.html
RELIANCE,NSE,2026-07-19 17:15:00+00:00,gdelt:news.webindia123.com,"Reliance outlines growth strategy across Jio , O2C and new energy businesses after Q1",,https://news.webindia123.com/news/Articles/Business/20260719/4476694.html
RELIANCE,NSE,2026-07-19 17:30:00+00:00,gdelt:thestar.com.my,Is Malaysia Inc too comfortable at home ?,,https://www.thestar.com.my/business/business-news/2026/07/20/is-malaysia-inc-too-comfortable-at-home
RELIANCE,NSE,2026-07-19 17:45:00+00:00,gdelt:timesofsandiego.com,"Opinion : San Diego welcomed Haitian workers , but DHS is sidelining them",,https://timesofsandiego.com/opinion/2026/07/19/san-diego-welcomed-haitian-workers-dhs-is-sidelining-them/
RELIANCE,NSE,2026-07-19 18:00:00+00:00,gdelt:moneycontrol.com,"Dalal Street Week Ahead : West Asia conflict - led oil prices , Q1 earnings , rupee , flash PMI among 10 key factors to watch",,https://www.moneycontrol.com/news/business/markets/dalal-street-week-ahead-west-asia-conflict-led-oil-prices-q1-earnings-rupee-flash-pmi-among-10-key-factors-to-watch-13977831.html
RELIANCE,NSE,2026-07-19 18:00:00+00:00,gdelt:hindi.business-standard.com,"रिलायंस के जून तिमाही के नतीजे उम्मीद से बेहतर , O2C और जियो कारोबार ने दिखाई दमदार बढ़त - reliance june quarter results beat expectations o2c and jio businesses show robust growth",,https://hindi.business-standard.com/markets/share-market/reliance-june-quarter-results-beat-expectations-o2c-and-jio-businesses-show-robust-growth-id-538036
RELIANCE,NSE,2026-07-19 19:00:00+00:00,gdelt:equitybulls.com,Reliance Industries Starts New Fiscal on a High : Q1 FY27 Revenue Surges 24 . 5 % to ₹3 . 4 Lakh Crore as Jio and O2C Units Drive Record Earnings,,https://www.equitybulls.com/category.php?id=373134
RELIANCE,NSE,2026-07-19 19:15:00+00:00,gdelt:modernghana.com,CPP calls for return to Nkrumah development model ahead of 2028 elections,,https://www.modernghana.com/news/1511894/cpp-calls-for-return-to-nkrumahs-development-mode.html
RELIANCE,NSE,2026-07-20 03:00:00+00:00,gdelt:global.chinadaily.com.cn,Largest shipbuilder exploring automated design,,http://global.chinadaily.com.cn/a/202607/20/WS6a5d822da310986e2b4661f6.html
RELIANCE,NSE,2026-07-20 04:15:00+00:00,gdelt:economictimes.indiatimes.com,"Sensex Today | Nifty 50 | Stock Market Live Updates : Sensex slides over 600 pts , Nifty below 24 , 200 ; bank , financial stocks bleed",,https://economictimes.indiatimes.com/markets/stocks/live-blog/bse-sensex-today-nifty50-stock-market-live-updates-gift-nifty-icici-bnk-ril-share-price-20-july-2026/liveblog/132504119.cms
RELIANCE,NSE,2026-07-20 04:15:00+00:00,gdelt:navbharattimes.indiatimes.com,"पहली बार  प्रॉफिट  में आया मुकेश अंबानी का यह बिजनेस , ₹1 , 00 , 000 करोड़ तक पहुंचने का है टारगेट - reliance industries fmcg business turns ebitda - positive for the first time",,https://navbharattimes.indiatimes.com/business/business-news/reliance-industries-fmcg-business-turns-ebitda-positive-for-the-first-time/articleshow/132504967.cms
RELIANCE,NSE,2026-07-20 04:15:00+00:00,gdelt:timesofindia.indiatimes.com,"Stock Market Today Live Updates : Dalal Street begins session in red ; BSE Sensex down over 500 points , NSE Nifty50 trades near 24 , 220",,https://timesofindia.indiatimes.com/business/india-business/sensex-stock-market-today-20-july-2026-live-updates-nse-bse-gift-nifty-50-top-gainers-losers-mcx-stocks-in-focus-market-news/liveblog/132504562.cms
RELIANCE,NSE,2026-07-20 04:45:00+00:00,gdelt:loksatta.com,"Share Market Q1 Results Marathi : रिलायन्स जिओ आयपीओ आणणार , BHEL नफ्यात , मार्केटमध्ये तेजीचे संकेत",,https://www.loksatta.com/business/personal-finance/share-market-q1-results-marathi-updates-reliance-jio-ipo-bhel-profit-stocks-investment-analysis-guide-rap-91-6029073/
RELIANCE,NSE,2026-07-20 04:45:00+00:00,gdelt:economictimes.indiatimes.com,Reliance Industries share price target : What are brokerages saying after Q1 results ?,,https://economictimes.indiatimes.com/markets/stocks/news/reliance-industries-share-price-target-what-are-brokerages-saying-after-q1-results/articleshow/132505723.cms
RELIANCE,NSE,2026-07-20 05:15:00+00:00,gdelt:organiser.org,J & K : Apple boom fuels economic transformation in Kathua Bani,,https://organiser.org/2026/07/20/370668/bharat/jammu-kashmir-modern-apple-farming-transforms-bani-into-emerging-horticulture-hub/
RELIANCE,NSE,2026-07-20 05:15:00+00:00,gdelt:cyprus-mail.com,Spending on AI infrastructure hits IBM software sales,,https://cyprus-mail.com/2026/07/20/spending-on-ai-infrastructure-hits-ibm-software-sales
RELIANCE,NSE,2026-07-20 05:15:00+00:00,gdelt:thehindu.com,The E20 transition : fuel for debate,,https://www.thehindu.com/business/the-e20-transition-fuel-for-debate/article71240965.ece
RELIANCE,NSE,2026-07-20 05:15:00+00:00,gdelt:cleantechnica.com,US Hydropower Faces Supply Chain Challenges With Large Power Transformers,,https://cleantechnica.com/2026/07/20/us-hydropower-faces-supply-chain-challenges-with-large-power-transformers/
RELIANCE,NSE,2026-07-20 05:15:00+00:00,gdelt:haribhoomi.com,"Share Market Today : गिरावट के साथ खुला बाजार , 21 जुलाई को SBI AMC और 2 कंपनियों की होगी बड़ी लिस्टिंग",,https://www.haribhoomi.com/business/news/share-market-today-sbi-amc-listing-alpine-texworld-millworks-technologies-july-2026-104982
RELIANCE,NSE,2026-07-20 05:30:00+00:00,gdelt:dailypioneer.com,"Reliance Retail to Expand JioMart , Dark Stores and Omni - Channel Business Over Three Years",,https://dailypioneer.com/news/reliance-retail-ventures-ltd-to-scale-online-business-this-year
RELIANCE,NSE,2026-07-20 06:00:00+00:00,gdelt:retail.economictimes.indiatimes.com,"Reliance Retail Unveils Ambitious Plan for Online Growth with JioMart and Dark Stores by FY27 , ETRetail",,https://retail.economictimes.indiatimes.com/news/industry/reliance-retail-maps-online-business-growth-with-jiomart-dark-stores-in-fy27/132505072
RELIANCE,NSE,2026-07-20 06:00:00+00:00,gdelt:retail.economictimes.indiatimes.com,"Tata Westside Set to Propel Growth with Ambitious 100 New Stores Annually , ETRetail",,https://retail.economictimes.indiatimes.com/news/apparel-fashion/apparel/tatas-fashion-brand-westside-plans-biggest-push-yet-with-100-annual-stores/132504740
RELIANCE,NSE,2026-07-20 06:00:00+00:00,gdelt:retail.economictimes.indiatimes.com,"Reliance Industries Achieves EBITDA Profitability in FMCG Business , ETRetail",,https://retail.economictimes.indiatimes.com/news/food-entertainment/personal-care-pet-supplies-liquor/reliance-industries-fmcg-business-turns-ebitda-positive-for-the-first-time/132504770
RELIANCE,NSE,2026-07-20 06:00:00+00:00,gdelt:deccanchronicle.com,"Sensex Tanks Over 500 Points , Nifty Slips as HDFC Bank Drops",,https://www.deccanchronicle.com/business/economics/sensex-tanks-over-500-points-nifty-slips-as-hdfc-bank-drops-and-oil-prices-surge-1972382
RELIANCE,NSE,2026-07-20 06:15:00+00:00,gdelt:equitybulls.com,"Jio Platforms Reports Surge in Q1 FY27 Net Profit to ₹7 , 764 Crore : EBITDA Margins Expand to Record 53 . 3 %",,https://www.equitybulls.com/category.php?id=373149
RELIANCE,NSE,2026-07-20 06:15:00+00:00,gdelt:equitybulls.com,JioStar Reports Strong Q1 FY27 Performance : EBITDA Operations Up 30 . 7 % as JioHotstar Hits Record 530 Million MAUs,,https://www.equitybulls.com/category.php?id=373151
RELIANCE,NSE,2026-07-20 06:15:00+00:00,gdelt:equitybulls.com,"Reliance Retail Ventures Limited Reports Q1 FY27 Gross Revenue of ₹90 , 408 Crore : Digital Commerce Surges Across Consumption Baskets",,https://www.equitybulls.com/category.php?id=373150
RELIANCE,NSE,2026-07-20 06:30:00+00:00,gdelt:theweek.in,"Sensex sinks over 700 points as HDFC Bank slumps , oil spikes",,https://www.theweek.in/news/biz-tech/2026/07/20/indian-stock-market-tumbles.html
RELIANCE,NSE,2026-07-20 06:30:00+00:00,gdelt:thehindu.com,"Stock markets tumble in early trade dragged by HDFC Bank , spike in crude oil prices",,https://www.thehindu.com/business/markets/stock-markets-tumble-in-early-trade-dragged-by-hdfc-bank-spike-in-crude-oil-prices/article71244016.ece
RELIANCE,NSE,2026-07-20 06:30:00+00:00,gdelt:navbharattimes.indiatimes.com,"RIL Share Price : बाजार में गिरावट के बीच उछला रिलायंस का शेयर , ब्रोकरेज में लगी टारगेट बढ़ाने की होड़",,https://navbharattimes.indiatimes.com/business/share-market/share-news/reliance-industries-share-rise-over-1-percent-what-are-brokerages-saying-after-q1-results/articleshow/132507227.cms
RELIANCE,NSE,2026-07-20 06:45:00+00:00,gdelt:rediff.com,Indian Stock Markets Decline : HDFC Bank Earnings & US - Iran Tensions Impact,,https://www.rediff.com/business/report/indian-stock-markets-decline-on-july-20-hdfc-bank-earnings--us-iran-tensions-impact/20260720.htm
RELIANCE,NSE,2026-07-20 06:45:00+00:00,gdelt:dainiktribuneonline.com,"Stock Market Today : कच्चे तेल में उछाल से शेयर बाजार में गिरावट , सेंसेक्स 500 अंक से ज्यादा टूटा ; रुपया भी कमजोर",,https://www.dainiktribuneonline.com/news/nation/stock-market-today-stock-market-falls-due-to-surge-in-crude-oil-prices-sensex-falls-by-more-than-500-points-rupee-also-weakens/
RELIANCE,NSE,2026-07-20 07:00:00+00:00,gdelt:thehindubusinessline.com,"Q1 Results 20th July Live : Swaraj Engines Q1 profit up , UltraTech , Paytm , IOB , KVB , Shyam Metalics , Sobha , JP Power , Bluestone to announce Q1 results , RIL & ICICI Bank gain , HDFC Bank , Kotak Mahindra , Axis Bank shares fall",,https://www.thehindubusinessline.com/markets/q1-results-today-live-updates-ultratech-cement-paytm-iob-karur-vysya-bank-shyam-metalics-sobha-jp-power-bluestone-hdfc-bank-kotak-icici-yes-bank-axis-bank-ril-results-20-july-2026/article71241085.ece
RELIANCE,NSE,2026-07-20 07:00:00+00:00,gdelt:news.az,Nigeria – Morocco gas pipeline : Which major powers support the $25 billion project and what interests are at stake ?,,https://news.az/news/nigeria-morocco-gas-pipeline-which-major-powers-support-the-25-billion-project-and-what-interests-are-at-stake
RELIANCE,NSE,2026-07-20 07:00:00+00:00,gdelt:freepressjournal.in,"Sensex Falls Over 600 Points , Nifty Down 0 . 6 % As Banking Stocks Slide , Crude Oil Above $90",,https://www.freepressjournal.in/business/sensex-falls-over-600-points-nifty-down-06-as-banking-stocks-slide-crude-oil-above-90
RELIANCE,NSE,2026-07-20 07:00:00+00:00,gdelt:n.yam.com,剖析 中共習近平的 「 新時代 」 與 「 百年未有之大變局 」 的戰略框架,,https://n.yam.com/Article/20260720341121
RELIANCE,NSE,2026-07-20 07:00:00+00:00,gdelt:economictimes.indiatimes.com,Banks Lend Muscle to Q1 Bottomline,,https://economictimes.indiatimes.com/epaper/delhicapital/2026/jul/20/et-front/banks-lend-muscle-to-q1-bottomline/articleshow/132501637.cms
RELIANCE,NSE,2026-07-20 07:00:00+00:00,gdelt:thehindubusinessline.com,Reliance shares nudge higher as record Q1 earnings draw analyst upgrades,,https://www.thehindubusinessline.com/markets/stock-markets/reliance-shares-nudge-higher-as-record-q1-earnings-draw-analyst-upgrades/article71243871.ece
